# Transcripts with >= 50% unmappable exonic bases (k24 unique mappability)
# Input: k24.Unique.Mappability.bb
# GTF: gencode.v48.annotation.filtered_pc_withCDS.gtf
# Total transcripts scored: 111925
# Transcripts flagged for removal: 2923
# transcript_id	gene_id	frac_unmappable
ENST00000480229	ENSG00000147996	0.9514
ENST00000480559	ENSG00000100121	0.6358
ENST00000480603	ENSG00000196262	0.6235
ENST00000480744	ENSG00000256977	1.0000
ENST00000481112	ENSG00000184911	1.0000
ENST00000481193	ENSG00000187243	1.0000
ENST00000481392	ENSG00000165055	0.5230
ENST00000481589	ENSG00000143061	0.6269
ENST00000481916	ENSG00000167524	0.5395
ENST00000481987	ENSG00000143702	0.5823
ENST00000482405	ENSG00000002586	1.0000
ENST00000483024	ENSG00000008710	0.5161
ENST00000483630	ENSG00000269713	1.0000
ENST00000483765	ENSG00000122026	0.6843
ENST00000484024	ENSG00000183054	1.0000
ENST00000484216	ENSG00000188536	0.7891
ENST00000485287	ENSG00000187243	1.0000
ENST00000485569	ENSG00000122545	0.6547
ENST00000485920	ENSG00000169402	0.9035
ENST00000486010	ENSG00000187243	1.0000
ENST00000486221	ENSG00000147996	0.9443
ENST00000486319	ENSG00000168255	0.8903
ENST00000486333	ENSG00000288784	1.0000
ENST00000486387	ENSG00000215126	0.8607
ENST00000486519	ENSG00000160201	0.9487
ENST00000486791	ENSG00000198223	1.0000
ENST00000486944	ENSG00000171121	0.7095
ENST00000487150	ENSG00000256977	1.0000
ENST00000487179	ENSG00000289604	1.0000
ENST00000487652	ENSG00000198814	0.5416
ENST00000487941	ENSG00000228836	1.0000
ENST00000488031	ENSG00000266338	0.7760
ENST00000488165	ENSG00000188092	0.8802
ENST00000488185	ENSG00000008710	0.5875
ENST00000488344	ENSG00000124333	1.0000
ENST00000489144	ENSG00000168255	0.9107
ENST00000489272	ENSG00000172785	0.6357
ENST00000489273	ENSG00000147996	0.9949
ENST00000489459	ENSG00000196262	0.5458
ENST00000489640	ENSG00000188611	0.9147
ENST00000489817	ENSG00000114541	0.5109
ENST00000490017	ENSG00000189409	0.9472
ENST00000490581	ENSG00000187243	1.0000
ENST00000490743	ENSG00000125459	0.7711
ENST00000490813	ENSG00000143702	0.6748
ENST00000491426	ENSG00000178104	0.6970
ENST00000491975	ENSG00000188092	0.9605
ENST00000492021	ENSG00000140992	0.6413
ENST00000492145	ENSG00000143702	0.5025
ENST00000492469	ENSG00000269335	0.7403
ENST00000493317	ENSG00000122026	0.5365
ENST00000493325	ENSG00000243896	0.8477
ENST00000493763	ENSG00000146223	0.5575
ENST00000494307	ENSG00000122882	0.5186
ENST00000494538	ENSG00000215126	0.9167
ENST00000494969	ENSG00000198223	1.0000
ENST00000495380	ENSG00000186086	0.7059
ENST00000495383	ENSG00000162244	0.5203
ENST00000495583	ENSG00000168925	0.7022
ENST00000496145	ENSG00000065371	0.5675
ENST00000496537	ENSG00000169629	0.9815
ENST00000496930	ENSG00000176681	0.8554
ENST00000497164	ENSG00000187243	1.0000
ENST00000497250	ENSG00000147996	0.9398
ENST00000497348	ENSG00000154545	1.0000
ENST00000497665	ENSG00000165055	0.5230
ENST00000498153	ENSG00000198223	1.0000
ENST00000498271	ENSG00000244731	0.9417
ENST00000498580	ENSG00000050327	1.0000
ENST00000500254	ENSG00000251655	0.5471
ENST00000501597	ENSG00000229117	0.5352
ENST00000502532	ENSG00000233974	0.6228
ENST00000502705	ENSG00000204179	0.6358
ENST00000502858	ENSG00000269556	0.6974
ENST00000503079	ENSG00000172062	0.9073
ENST00000503719	ENSG00000249437	0.9936
ENST00000503753	ENSG00000204176	0.9264
ENST00000503792	ENSG00000189409	0.9750
ENST00000503845	ENSG00000170074	0.6114
ENST00000503931	ENSG00000205572	0.9947
ENST00000504077	ENSG00000206356	0.7210
ENST00000504104	ENSG00000228856	1.0000
ENST00000504209	ENSG00000250844	0.9856
ENST00000504220	ENSG00000102290	0.5915
ENST00000504396	ENSG00000228716	0.7996
ENST00000504401	ENSG00000114547	0.5220
ENST00000504458	ENSG00000172058	0.9947
ENST00000504481	ENSG00000232264	1.0000
ENST00000504518	ENSG00000170074	0.9040
ENST00000504530	ENSG00000204677	0.7351
ENST00000504543	ENSG00000231051	1.0000
ENST00000504750	ENSG00000205097	0.9012
ENST00000504841	ENSG00000169246	0.9633
ENST00000505001	ENSG00000215156	0.7138
ENST00000505337	ENSG00000228716	0.7161
ENST00000505354	ENSG00000229894	0.5706
ENST00000505635	ENSG00000251158	0.9893
ENST00000505650	ENSG00000251545	0.5152
ENST00000505814	ENSG00000204179	0.7186
ENST00000505969	ENSG00000051596	0.7204
ENST00000506080	ENSG00000204179	0.7309
ENST00000506126	ENSG00000145425	0.6682
ENST00000506129	ENSG00000183474	0.8557
ENST00000506151	ENSG00000250745	1.0000
ENST00000506163	ENSG00000172062	0.9682
ENST00000506239	ENSG00000172062	0.9703
ENST00000506414	ENSG00000249811	1.0000
ENST00000506444	ENSG00000233132	1.0000
ENST00000506542	ENSG00000205572	0.9820
ENST00000506581	ENSG00000163682	0.5892
ENST00000506619	ENSG00000250913	0.9165
ENST00000506734	ENSG00000205571	0.9703
ENST00000506881	ENSG00000204179	0.7068
ENST00000507227	ENSG00000227140	0.9711
ENST00000507327	ENSG00000145425	0.6825
ENST00000507348	ENSG00000172058	1.0000
ENST00000507355	ENSG00000168255	1.0000
ENST00000507450	ENSG00000173678	0.9832
ENST00000507458	ENSG00000205571	0.8775
ENST00000507595	ENSG00000183474	0.8640
ENST00000507848	ENSG00000204677	0.8007
ENST00000507905	ENSG00000172062	1.0000
ENST00000507918	ENSG00000205238	1.0000
ENST00000508088	ENSG00000114547	0.6609
ENST00000508357	ENSG00000204179	0.7931
ENST00000508426	ENSG00000249437	0.8360
ENST00000508602	ENSG00000204179	0.6011
ENST00000508715	ENSG00000204179	0.5154
ENST00000508783	ENSG00000145425	0.6167
ENST00000508848	ENSG00000168255	0.8990
ENST00000509271	ENSG00000230430	1.0000
ENST00000509311	ENSG00000206127	0.9881
ENST00000509599	ENSG00000204179	0.6222
ENST00000509613	ENSG00000179304	1.0000
ENST00000509660	ENSG00000229579	1.0000
ENST00000509736	ENSG00000145425	0.6910
ENST00000509774	ENSG00000204179	0.5812
ENST00000509900	ENSG00000204179	0.6118
ENST00000509982	ENSG00000008128	0.6180
ENST00000510091	ENSG00000205482	0.7702
ENST00000510276	ENSG00000170074	0.8611
ENST00000510335	ENSG00000204179	0.7363
ENST00000510439	ENSG00000184206	0.9563
ENST00000510702	ENSG00000182552	0.6475
ENST00000510968	ENSG00000182552	0.7215
ENST00000510979	ENSG00000183474	0.9356
ENST00000510993	ENSG00000145425	0.6181
ENST00000511032	ENSG00000228716	0.8094
ENST00000511062	ENSG00000051596	0.9424
ENST00000511162	ENSG00000172058	1.0000
ENST00000511280	ENSG00000248933	1.0000
ENST00000511305	ENSG00000109466	0.5749
ENST00000511306	ENSG00000183206	0.6724
ENST00000511313	ENSG00000285437	0.9730
ENST00000511539	ENSG00000188818	0.5127
ENST00000511568	ENSG00000249104	1.0000
ENST00000511629	ENSG00000183474	0.8932
ENST00000511681	ENSG00000231637	1.0000
ENST00000511769	ENSG00000204179	0.6931
ENST00000511812	ENSG00000205571	0.9146
ENST00000511856	ENSG00000204677	0.7057
ENST00000511873	ENSG00000205571	1.0000
ENST00000512109	ENSG00000184206	1.0000
ENST00000512626	ENSG00000249931	0.9652
ENST00000512649	ENSG00000172058	0.9634
ENST00000512690	ENSG00000145425	0.7112
ENST00000512731	ENSG00000189409	0.8413
ENST00000512736	ENSG00000183474	0.9014
ENST00000512740	ENSG00000182552	0.6576
ENST00000512797	ENSG00000145425	0.7128
ENST00000512818	ENSG00000204531	0.6383
ENST00000512868	ENSG00000172058	1.0000
ENST00000512997	ENSG00000204176	0.8747
ENST00000513006	ENSG00000051596	0.8488
ENST00000513009	ENSG00000143252	0.5745
ENST00000513156	ENSG00000204179	0.6889
ENST00000513159	ENSG00000204179	0.5044
ENST00000513266	ENSG00000204179	0.7274
ENST00000513436	ENSG00000172058	0.9817
ENST00000513438	ENSG00000285437	1.0000
ENST00000513482	ENSG00000051596	0.8402
ENST00000513506	ENSG00000168255	0.8911
ENST00000513554	ENSG00000170074	0.9144
ENST00000513756	ENSG00000204179	0.5156
ENST00000513830	ENSG00000114547	0.6931
ENST00000514069	ENSG00000183474	0.7976
ENST00000514162	ENSG00000183474	0.9131
ENST00000514208	ENSG00000197620	0.6821
ENST00000514250	ENSG00000051596	0.6086
ENST00000514256	ENSG00000188219	0.8234
ENST00000514406	ENSG00000104327	0.6257
ENST00000514465	ENSG00000230045	1.0000
ENST00000514682	ENSG00000145425	0.6102
ENST00000514816	ENSG00000172239	0.6311
ENST00000514857	ENSG00000249437	1.0000
ENST00000514861	ENSG00000051596	0.8217
ENST00000514917	ENSG00000270249	0.9495
ENST00000514951	ENSG00000172062	0.9136
ENST00000515156	ENSG00000250138	0.9505
ENST00000515340	ENSG00000185040	0.9219
ENST00000515566	ENSG00000248920	1.0000
ENST00000515574	ENSG00000235780	1.0000
ENST00000515588	ENSG00000205572	0.9621
ENST00000515787	ENSG00000170074	0.8507
ENST00000515792	ENSG00000145425	0.6736
ENST00000515818	ENSG00000145425	0.7010
ENST00000517347	ENSG00000243716	1.0000
ENST00000517539	ENSG00000243716	0.9879
ENST00000517649	ENSG00000249437	0.8831
ENST00000517900	ENSG00000145736	1.0000
ENST00000518075	ENSG00000204382	1.0000
ENST00000518321	ENSG00000175106	0.5609
ENST00000518378	ENSG00000233115	0.9663
ENST00000518761	ENSG00000185864	0.8333
ENST00000518791	ENSG00000170379	0.8985
ENST00000518898	ENSG00000145736	0.9516
ENST00000519497	ENSG00000254229	0.7656
ENST00000519539	ENSG00000105808	1.0000
ENST00000519541	ENSG00000205236	0.9725
ENST00000519783	ENSG00000145736	0.9611
ENST00000520042	ENSG00000105808	0.7926
ENST00000520547	ENSG00000253626	0.5814
ENST00000520792	ENSG00000215354	0.9642
ENST00000520808	ENSG00000185864	0.8929
ENST00000520915	ENSG00000198064	0.9743
ENST00000521076	ENSG00000105808	0.9629
ENST00000521179	ENSG00000175106	0.6514
ENST00000521309	ENSG00000164924	0.5018
ENST00000521328	ENSG00000164924	0.6556
ENST00000521397	ENSG00000105808	1.0000
ENST00000521555	ENSG00000243716	0.9884
ENST00000521589	ENSG00000169246	1.0000
ENST00000521602	ENSG00000145736	1.0000
ENST00000521604	ENSG00000187735	0.5347
ENST00000521607	ENSG00000164924	0.6507
ENST00000522256	ENSG00000169045	0.7642
ENST00000522286	ENSG00000169629	1.0000
ENST00000522542	ENSG00000164924	0.5187
ENST00000522635	ENSG00000187735	0.5733
ENST00000522801	ENSG00000105808	0.8987
ENST00000523573	ENSG00000175106	0.6531
ENST00000523848	ENSG00000164924	0.5497
ENST00000523981	ENSG00000249437	0.9705
ENST00000524087	ENSG00000254206	0.8724
ENST00000524459	ENSG00000186470	0.5845
ENST00000524525	ENSG00000117262	0.7226
ENST00000524542	ENSG00000284438	0.8774
ENST00000524571	ENSG00000186523	0.8987
ENST00000524823	ENSG00000183889	0.9597
ENST00000524893	ENSG00000186523	1.0000
ENST00000524974	ENSG00000178104	0.7882
ENST00000525007	ENSG00000141279	0.8059
ENST00000525291	ENSG00000204370	0.5646
ENST00000525590	ENSG00000183629	0.9656
ENST00000525596	ENSG00000214940	1.0000
ENST00000525884	ENSG00000178287	0.7500
ENST00000526247	ENSG00000141279	0.8599
ENST00000526286	ENSG00000111704	0.8046
ENST00000526361	ENSG00000118363	0.6593
ENST00000526396	ENSG00000233802	1.0000
ENST00000526428	ENSG00000255524	1.0000
ENST00000526445	ENSG00000178104	0.9347
ENST00000526520	ENSG00000224712	1.0000
ENST00000526586	ENSG00000140988	0.5433
ENST00000526592	ENSG00000204370	0.5575
ENST00000526619	ENSG00000153684	0.9692
ENST00000526640	ENSG00000167996	0.5025
ENST00000526708	ENSG00000186523	0.9537
ENST00000526883	ENSG00000118363	0.5100
ENST00000526900	ENSG00000134339	0.5124
ENST00000526929	ENSG00000236125	0.9749
ENST00000527080	ENSG00000237038	0.8349
ENST00000527298	ENSG00000141279	0.6762
ENST00000527300	ENSG00000186523	1.0000
ENST00000527302	ENSG00000140988	0.5382
ENST00000527331	ENSG00000145002	0.9151
ENST00000527417	ENSG00000186470	0.6695
ENST00000527703	ENSG00000183889	1.0000
ENST00000528033	ENSG00000178287	1.0000
ENST00000528129	ENSG00000178104	1.0000
ENST00000528168	ENSG00000164871	0.6237
ENST00000528182	ENSG00000204370	0.5782
ENST00000528221	ENSG00000233295	0.5190
ENST00000528249	ENSG00000243716	0.9769
ENST00000528268	ENSG00000174501	0.5202
ENST00000528301	ENSG00000233024	1.0000
ENST00000528386	ENSG00000255192	0.8240
ENST00000528738	ENSG00000215373	1.0000
ENST00000528767	ENSG00000164871	0.7500
ENST00000528943	ENSG00000164871	1.0000
ENST00000528944	ENSG00000117262	0.8857
ENST00000528972	ENSG00000255378	1.0000
ENST00000529060	ENSG00000186523	0.9409
ENST00000529146	ENSG00000186523	0.8552
ENST00000529166	ENSG00000254852	1.0000
ENST00000529497	ENSG00000254866	0.6553
ENST00000529559	ENSG00000230549	0.8801
ENST00000529716	ENSG00000255524	0.8061
ENST00000529806	ENSG00000140988	0.5196
ENST00000529826	ENSG00000029363	0.6059
ENST00000529969	ENSG00000185864	0.9634
ENST00000530062	ENSG00000178104	0.7063
ENST00000530130	ENSG00000178104	0.8501
ENST00000530217	ENSG00000214967	1.0000
ENST00000530225	ENSG00000140988	0.6065
ENST00000530257	ENSG00000118363	0.6405
ENST00000530311	ENSG00000223417	0.9284
ENST00000530328	ENSG00000254852	1.0000
ENST00000530385	ENSG00000186523	0.9650
ENST00000530400	ENSG00000134339	0.5232
ENST00000530429	ENSG00000029363	0.5630
ENST00000530464	ENSG00000255009	0.8325
ENST00000530472	ENSG00000178104	0.9568
ENST00000530484	ENSG00000225327	0.9460
ENST00000530653	ENSG00000186470	0.7137
ENST00000530923	ENSG00000204370	0.5499
ENST00000531446	ENSG00000186086	0.9815
ENST00000531453	ENSG00000233024	1.0000
ENST00000531598	ENSG00000224712	1.0000
ENST00000531833	ENSG00000186523	1.0000
ENST00000532254	ENSG00000198156	0.9087
ENST00000532384	ENSG00000029363	0.5502
ENST00000532480	ENSG00000145002	0.9445
ENST00000532501	ENSG00000168930	0.8205
ENST00000532700	ENSG00000157106	0.5536
ENST00000532729	ENSG00000141279	0.6455
ENST00000532972	ENSG00000118363	0.5542
ENST00000533034	ENSG00000086205	0.5043
ENST00000533122	ENSG00000204450	0.8530
ENST00000533186	ENSG00000140988	0.6400
ENST00000533250	ENSG00000255251	1.0000
ENST00000533259	ENSG00000178104	0.9533
ENST00000533513	ENSG00000186523	0.9366
ENST00000533621	ENSG00000029363	0.8554
ENST00000533640	ENSG00000198156	0.9263
ENST00000533716	ENSG00000285950	0.9341
ENST00000533852	ENSG00000186523	0.8695
ENST00000534009	ENSG00000197446	0.5078
ENST00000534094	ENSG00000183793	0.9759
ENST00000534187	ENSG00000186523	0.8753
ENST00000534304	ENSG00000174501	0.5776
ENST00000534502	ENSG00000117262	0.9015
ENST00000534520	ENSG00000186523	1.0000
ENST00000534536	ENSG00000178104	0.9583
ENST00000534691	ENSG00000141279	0.7172
ENST00000534703	ENSG00000223885	1.0000
ENST00000534903	ENSG00000169246	1.0000
ENST00000534940	ENSG00000169093	1.0000
ENST00000534993	ENSG00000187630	0.5945
ENST00000535069	ENSG00000205809	0.6266
ENST00000535317	ENSG00000013573	0.5154
ENST00000535490	ENSG00000215115	1.0000
ENST00000535510	ENSG00000111752	0.6294
ENST00000535621	ENSG00000179889	0.5298
ENST00000536041	ENSG00000185864	0.8168
ENST00000536620	ENSG00000243716	1.0000
ENST00000536621	ENSG00000205277	0.6154
ENST00000536718	ENSG00000206140	0.8896
ENST00000536907	ENSG00000157335	0.8777
ENST00000537062	ENSG00000183426	1.0000
ENST00000537517	ENSG00000172661	0.7032
ENST00000537610	ENSG00000111752	0.7647
ENST00000537932	ENSG00000229183	1.0000
ENST00000538151	ENSG00000197822	0.7961
ENST00000538248	ENSG00000157423	0.6647
ENST00000538258	ENSG00000229859	1.0000
ENST00000538345	ENSG00000013573	0.5241
ENST00000538382	ENSG00000157423	0.8964
ENST00000538568	ENSG00000157423	0.8971
ENST00000538627	ENSG00000198960	0.6240
ENST00000538657	ENSG00000111752	0.5243
ENST00000538926	ENSG00000108406	0.7400
ENST00000539063	ENSG00000111752	0.5654
ENST00000539091	ENSG00000127314	0.5507
ENST00000539143	ENSG00000003056	0.6646
ENST00000539247	ENSG00000198960	0.5690
ENST00000539352	ENSG00000106526	0.5439
ENST00000539409	ENSG00000139146	0.5047
ENST00000539447	ENSG00000157423	0.7332
ENST00000539604	ENSG00000243716	1.0000
ENST00000539903	ENSG00000155026	0.9111
ENST00000540209	ENSG00000127314	0.5459
ENST00000540220	ENSG00000158427	1.0000
ENST00000540248	ENSG00000188120	1.0000
ENST00000540574	ENSG00000111752	0.6862
ENST00000540872	ENSG00000172661	0.7104
ENST00000540935	ENSG00000013573	0.5926
ENST00000541030	ENSG00000242866	0.8584
ENST00000541083	ENSG00000177990	0.8939
ENST00000541154	ENSG00000243716	1.0000
ENST00000541181	ENSG00000111752	0.6036
ENST00000541601	ENSG00000157423	0.6848
ENST00000541662	ENSG00000170667	0.9270
ENST00000541664	ENSG00000243716	1.0000
ENST00000541674	ENSG00000185864	0.9154
ENST00000541793	ENSG00000157335	0.8505
ENST00000541810	ENSG00000214940	1.0000
ENST00000542129	ENSG00000013573	0.6457
ENST00000542133	ENSG00000185864	0.8945
ENST00000542145	ENSG00000127314	0.5925
ENST00000542346	ENSG00000111752	0.8240
ENST00000542518	ENSG00000243716	1.0000
ENST00000542644	ENSG00000155026	0.8576
ENST00000542739	ENSG00000215113	1.0000
ENST00000542817	ENSG00000169246	0.9657
ENST00000542890	ENSG00000157423	0.6341
ENST00000543125	ENSG00000229859	1.0000
ENST00000543392	ENSG00000185164	0.9381
ENST00000543393	ENSG00000127314	0.5961
ENST00000543407	ENSG00000243716	1.0000
ENST00000543505	ENSG00000229859	0.9459
ENST00000543654	ENSG00000185864	0.8207
ENST00000543741	ENSG00000157326	0.6582
ENST00000543756	ENSG00000013573	0.6982
ENST00000543772	ENSG00000100764	0.7171
ENST00000543801	ENSG00000183793	1.0000
ENST00000543805	ENSG00000187630	0.6587
ENST00000543824	ENSG00000111752	0.7721
ENST00000544193	ENSG00000003056	0.6000
ENST00000544308	ENSG00000243716	1.0000
ENST00000544357	ENSG00000229665	1.0000
ENST00000544539	ENSG00000111752	0.5694
ENST00000544652	ENSG00000013573	0.5500
ENST00000544693	ENSG00000185864	1.0000
ENST00000544708	ENSG00000289549	0.9395
ENST00000544899	ENSG00000229183	1.0000
ENST00000544916	ENSG00000111752	0.7900
ENST00000545050	ENSG00000214940	1.0000
ENST00000545114	ENSG00000233024	1.0000
ENST00000545230	ENSG00000157423	0.8208
ENST00000545375	ENSG00000243716	1.0000
ENST00000545626	ENSG00000251655	0.5085
ENST00000545668	ENSG00000013573	0.5055
ENST00000545683	ENSG00000203814	0.8418
ENST00000546257	ENSG00000157423	0.7787
ENST00000546297	ENSG00000157423	0.9007
ENST00000546702	ENSG00000162433	0.5625
ENST00000547014	ENSG00000173598	0.6808
ENST00000547211	ENSG00000089157	0.5198
ENST00000547235	ENSG00000169203	1.0000
ENST00000547276	ENSG00000135486	0.6420
ENST00000547368	ENSG00000205352	0.5247
ENST00000547459	ENSG00000151239	0.5105
ENST00000547708	ENSG00000135486	0.5075
ENST00000547722	ENSG00000187537	0.9122
ENST00000547848	ENSG00000187537	0.8966
ENST00000547889	ENSG00000222036	0.9613
ENST00000548246	ENSG00000008517	0.5906
ENST00000548403	ENSG00000151239	0.5455
ENST00000548662	ENSG00000173598	0.6588
ENST00000548688	ENSG00000135486	0.5809
ENST00000549135	ENSG00000205352	0.5205
ENST00000549481	ENSG00000063046	0.5697
ENST00000549581	ENSG00000205352	0.5263
ENST00000549733	ENSG00000169203	1.0000
ENST00000549847	ENSG00000089009	0.5051
ENST00000549924	ENSG00000205352	0.5504
ENST00000549992	ENSG00000173598	0.7682
ENST00000550367	ENSG00000123416	0.6216
ENST00000550390	ENSG00000063046	0.5075
ENST00000550665	ENSG00000169203	0.9856
ENST00000550690	ENSG00000169203	0.9867
ENST00000550704	ENSG00000063046	0.5061
ENST00000550708	ENSG00000257115	0.8634
ENST00000550977	ENSG00000188596	0.5163
ENST00000550983	ENSG00000196993	0.9783
ENST00000550994	ENSG00000135486	0.7055
ENST00000551002	ENSG00000063046	0.5065
ENST00000551003	ENSG00000205352	0.5213
ENST00000551448	ENSG00000169203	0.9901
ENST00000551702	ENSG00000135486	0.6798
ENST00000552123	ENSG00000169203	1.0000
ENST00000552140	ENSG00000224712	1.0000
ENST00000552490	ENSG00000063046	0.5541
ENST00000552521	ENSG00000151239	0.5697
ENST00000552966	ENSG00000222036	0.9132
ENST00000553023	ENSG00000139344	0.6749
ENST00000553201	ENSG00000254852	1.0000
ENST00000553310	ENSG00000170442	0.6779
ENST00000553753	ENSG00000092199	0.5251
ENST00000553892	ENSG00000174373	0.5407
ENST00000554259	ENSG00000174373	0.5433
ENST00000554455	ENSG00000092199	0.5062
ENST00000554573	ENSG00000174373	0.5903
ENST00000555309	ENSG00000092199	0.5163
ENST00000555883	ENSG00000092199	0.5203
ENST00000555914	ENSG00000092199	0.5483
ENST00000556142	ENSG00000092199	0.5122
ENST00000556246	ENSG00000258453	0.8914
ENST00000557556	ENSG00000184227	0.6656
ENST00000558263	ENSG00000157326	0.5041
ENST00000558581	ENSG00000157326	0.5984
ENST00000559055	ENSG00000176679	0.5976
ENST00000559230	ENSG00000140263	0.5333
ENST00000559387	ENSG00000187630	0.6167
ENST00000559632	ENSG00000157326	0.5942
ENST00000559975	ENSG00000157326	0.7625
ENST00000560142	ENSG00000213218	0.7263
ENST00000560276	ENSG00000187630	0.6295
ENST00000561129	ENSG00000153779	0.5970
ENST00000561371	ENSG00000134152	0.6072
ENST00000561509	ENSG00000205457	1.0000
ENST00000561736	ENSG00000172236	0.7469
ENST00000561801	ENSG00000140905	0.6576
ENST00000561889	ENSG00000157322	1.0000
ENST00000561947	ENSG00000157106	0.5255
ENST00000561967	ENSG00000261456	0.6079
ENST00000562106	ENSG00000168928	0.5540
ENST00000562196	ENSG00000260691	0.9325
ENST00000562295	ENSG00000261739	0.7862
ENST00000562312	ENSG00000185164	0.6906
ENST00000562377	ENSG00000206127	1.0000
ENST00000562387	ENSG00000168928	0.6022
ENST00000562526	ENSG00000257017	0.5212
ENST00000562729	ENSG00000166664	0.9965
ENST00000562783	ENSG00000178115	0.9438
ENST00000562809	ENSG00000261456	0.5220
ENST00000562923	ENSG00000157335	0.7978
ENST00000562937	ENSG00000198064	1.0000
ENST00000563025	ENSG00000205456	0.8148
ENST00000563027	ENSG00000188626	0.8724
ENST00000563102	ENSG00000183632	1.0000
ENST00000563110	ENSG00000284906	0.5436
ENST00000563139	ENSG00000184110	0.9845
ENST00000563235	ENSG00000157106	0.6361
ENST00000563237	ENSG00000260097	0.8546
ENST00000563241	ENSG00000198848	0.6306
ENST00000563257	ENSG00000158427	1.0000
ENST00000563322	ENSG00000261052	1.0000
ENST00000563559	ENSG00000085721	0.5080
ENST00000563564	ENSG00000261509	1.0000
ENST00000563638	ENSG00000261052	1.0000
ENST00000563667	ENSG00000179889	0.5451
ENST00000563836	ENSG00000157106	0.5628
ENST00000563944	ENSG00000213648	1.0000
ENST00000563995	ENSG00000132207	0.9864
ENST00000564130	ENSG00000261456	0.5172
ENST00000564131	ENSG00000085721	0.6164
ENST00000564219	ENSG00000198064	1.0000
ENST00000564243	ENSG00000184110	0.9847
ENST00000564386	ENSG00000140905	0.8041
ENST00000564502	ENSG00000198064	1.0000
ENST00000564991	ENSG00000185164	0.9381
ENST00000565211	ENSG00000260596	0.8503
ENST00000565224	ENSG00000157106	0.5481
ENST00000565232	ENSG00000066813	0.5668
ENST00000565290	ENSG00000213648	1.0000
ENST00000565308	ENSG00000224578	0.5187
ENST00000565322	ENSG00000066813	0.5256
ENST00000565417	ENSG00000261740	0.9884
ENST00000565533	ENSG00000121335	0.9000
ENST00000565568	ENSG00000198848	0.8998
ENST00000565622	ENSG00000183632	1.0000
ENST00000565655	ENSG00000103512	0.6697
ENST00000565806	ENSG00000157335	0.8031
ENST00000566328	ENSG00000157106	0.6236
ENST00000566384	ENSG00000066813	0.6185
ENST00000566501	ENSG00000184110	0.9859
ENST00000566659	ENSG00000140992	0.6497
ENST00000566740	ENSG00000261794	0.8601
ENST00000566866	ENSG00000184110	0.9853
ENST00000567001	ENSG00000066813	0.5669
ENST00000567137	ENSG00000205457	1.0000
ENST00000567248	ENSG00000181625	0.9800
ENST00000567306	ENSG00000179889	0.5490
ENST00000567436	ENSG00000169627	1.0000
ENST00000567462	ENSG00000069764	0.7240
ENST00000567724	ENSG00000261509	1.0000
ENST00000567767	ENSG00000168928	0.5500
ENST00000567831	ENSG00000185164	1.0000
ENST00000567896	ENSG00000090857	0.5855
ENST00000567927	ENSG00000179938	0.9092
ENST00000568038	ENSG00000157106	0.6331
ENST00000568044	ENSG00000205456	0.7098
ENST00000568053	ENSG00000198064	1.0000
ENST00000568225	ENSG00000261150	0.5279
ENST00000568426	ENSG00000184110	1.0000
ENST00000568461	ENSG00000157322	0.8687
ENST00000568556	ENSG00000261740	1.0000
ENST00000568584	ENSG00000261456	0.6428
ENST00000568591	ENSG00000008710	0.5733
ENST00000568624	ENSG00000237850	0.9672
ENST00000568866	ENSG00000261456	0.6423
ENST00000568882	ENSG00000066813	0.6459
ENST00000569051	ENSG00000185164	0.8946
ENST00000569052	ENSG00000261247	0.9710
ENST00000569055	ENSG00000260287	1.0000
ENST00000569163	ENSG00000066813	0.5794
ENST00000569241	ENSG00000260596	0.8374
ENST00000569282	ENSG00000169627	1.0000
ENST00000569327	ENSG00000066813	0.5651
ENST00000569344	ENSG00000066813	0.6709
ENST00000569347	ENSG00000157335	0.8843
ENST00000569420	ENSG00000183632	1.0000
ENST00000569485	ENSG00000261052	1.0000
ENST00000569544	ENSG00000213648	1.0000
ENST00000569577	ENSG00000158427	1.0000
ENST00000569622	ENSG00000261740	1.0000
ENST00000569631	ENSG00000205456	0.7707
ENST00000569659	ENSG00000232653	0.8803
ENST00000569690	ENSG00000184110	1.0000
ENST00000569709	ENSG00000205937	0.5226
ENST00000569719	ENSG00000205457	1.0000
ENST00000569741	ENSG00000261509	1.0000
ENST00000569885	ENSG00000140905	0.7836
ENST00000570263	ENSG00000260596	0.6667
ENST00000570346	ENSG00000103226	1.0000
ENST00000570550	ENSG00000185829	1.0000
ENST00000571018	ENSG00000171928	0.5418
ENST00000571263	ENSG00000241322	0.6162
ENST00000571894	ENSG00000183747	0.5615
ENST00000572033	ENSG00000103226	0.8603
ENST00000572793	ENSG00000266028	0.8916
ENST00000572991	ENSG00000228696	0.9302
ENST00000573035	ENSG00000263001	0.6596
ENST00000573185	ENSG00000185829	1.0000
ENST00000573652	ENSG00000189375	0.5280
ENST00000574094	ENSG00000091262	0.5873
ENST00000574226	ENSG00000171928	0.5806
ENST00000574251	ENSG00000183747	0.6422
ENST00000574324	ENSG00000189152	1.0000
ENST00000574478	ENSG00000171931	0.5793
ENST00000574571	ENSG00000159961	0.5683
ENST00000574692	ENSG00000183747	0.5906
ENST00000575068	ENSG00000073969	0.5902
ENST00000575125	ENSG00000262461	1.0000
ENST00000575220	ENSG00000189375	0.6090
ENST00000575225	ENSG00000103226	0.9514
ENST00000575690	ENSG00000183747	0.5646
ENST00000575728	ENSG00000091262	0.8123
