# Transcripts with >= 50% unmappable exonic bases (k100 unique mappability)
# Input: k100.Unique.Mappability.bb
# GTF: gencode.v48.annotation.filtered_pc_withCDS.gtf
# Total transcripts scored: 111925
# Transcripts flagged for removal: 1423
# transcript_id	gene_id	frac_unmappable
ENST00000684141	ENSG00000187733	0.9464
ENST00000684311	ENSG00000268606	1.0000
ENST00000685177	ENSG00000264343	0.8556
ENST00000686671	ENSG00000185960	1.0000
ENST00000686973	ENSG00000264343	0.7947
ENST00000687833	ENSG00000264343	0.6467
ENST00000688754	ENSG00000213214	0.5285
ENST00000688759	ENSG00000264343	0.7121
ENST00000689071	ENSG00000182315	0.6727
ENST00000689750	ENSG00000264343	0.7105
ENST00000689906	ENSG00000269335	0.5601
ENST00000691607	ENSG00000205238	0.8873
ENST00000691996	ENSG00000274570	0.8365
ENST00000692119	ENSG00000264343	0.5692
ENST00000692192	ENSG00000183336	1.0000
ENST00000692948	ENSG00000269335	0.7690
ENST00000693237	ENSG00000182315	0.7009
ENST00000695325	ENSG00000168939	0.9931
ENST00000695563	ENSG00000198156	0.6105
ENST00000695765	ENSG00000178104	0.9524
ENST00000695766	ENSG00000178104	0.8535
ENST00000695767	ENSG00000178104	0.7256
ENST00000696151	ENSG00000181404	0.7548
ENST00000696230	ENSG00000198223	1.0000
ENST00000696446	ENSG00000183054	0.9935
ENST00000696447	ENSG00000183054	0.9846
ENST00000696448	ENSG00000183054	0.9820
ENST00000696449	ENSG00000183054	0.9824
ENST00000696572	ENSG00000284800	0.9015
ENST00000696787	ENSG00000268235	1.0000
ENST00000696789	ENSG00000215029	0.8976
ENST00000697092	ENSG00000198064	0.8244
ENST00000697116	ENSG00000170074	0.5506
ENST00000697187	ENSG00000198064	0.8518
ENST00000697188	ENSG00000198064	0.8471
ENST00000697189	ENSG00000198064	0.8109
ENST00000697190	ENSG00000198064	0.8805
ENST00000697191	ENSG00000198064	0.8936
ENST00000697200	ENSG00000204510	0.5981
ENST00000697265	ENSG00000260691	0.5852
ENST00000697343	ENSG00000280267	0.8603
ENST00000697485	ENSG00000289731	0.5153
ENST00000697500	ENSG00000289731	0.5664
ENST00000698442	ENSG00000244731	0.8499
ENST00000698833	ENSG00000162825	0.8163
ENST00000698999	ENSG00000228836	0.9619
ENST00000700350	ENSG00000160223	0.7783
ENST00000700352	ENSG00000160223	0.7535
ENST00000700355	ENSG00000160223	0.7226
ENST00000700356	ENSG00000160223	0.8431
ENST00000700357	ENSG00000160223	0.8294
ENST00000700358	ENSG00000160223	0.8202
ENST00000700359	ENSG00000160223	0.9048
ENST00000700360	ENSG00000160223	0.9306
ENST00000700361	ENSG00000160223	0.8351
ENST00000705717	ENSG00000228696	0.8085
ENST00000705761	ENSG00000228696	0.8151
ENST00000705813	ENSG00000238083	0.5383
ENST00000706058	ENSG00000238083	0.6148
ENST00000706245	ENSG00000185829	0.5297
ENST00000706246	ENSG00000185829	0.7074
ENST00000706248	ENSG00000185829	0.7768
ENST00000706249	ENSG00000185829	0.7533
ENST00000706250	ENSG00000185829	0.8445
ENST00000706251	ENSG00000185829	0.8260
ENST00000706252	ENSG00000185829	0.8289
ENST00000706253	ENSG00000185829	0.7694
ENST00000706254	ENSG00000185829	0.8610
ENST00000706255	ENSG00000185829	0.7147
ENST00000706256	ENSG00000185829	0.7592
ENST00000706257	ENSG00000185829	0.8226
ENST00000706258	ENSG00000185829	0.8233
ENST00000706260	ENSG00000185829	0.9648
ENST00000706261	ENSG00000185829	0.7375
ENST00000706302	ENSG00000185829	0.5803
ENST00000706303	ENSG00000185829	0.6284
ENST00000706304	ENSG00000185829	0.8172
ENST00000707073	ENSG00000168781	0.5804
ENST00000707123	ENSG00000170667	0.6558
ENST00000711115	ENSG00000292327	1.0000
ENST00000711123	ENSG00000292327	1.0000
ENST00000711129	ENSG00000292357	1.0000
ENST00000711130	ENSG00000292357	1.0000
ENST00000711131	ENSG00000292357	1.0000
ENST00000711132	ENSG00000292343	1.0000
ENST00000711135	ENSG00000292357	1.0000
ENST00000711137	ENSG00000292357	1.0000
ENST00000711138	ENSG00000292357	1.0000
ENST00000711141	ENSG00000292354	1.0000
ENST00000711142	ENSG00000292354	1.0000
ENST00000711143	ENSG00000292354	1.0000
ENST00000711145	ENSG00000292354	1.0000
ENST00000711151	ENSG00000292348	1.0000
ENST00000711155	ENSG00000292348	1.0000
ENST00000711156	ENSG00000292348	1.0000
ENST00000711158	ENSG00000292348	1.0000
ENST00000711159	ENSG00000292348	1.0000
ENST00000711160	ENSG00000292348	1.0000
ENST00000711163	ENSG00000292348	1.0000
ENST00000711164	ENSG00000292348	1.0000
ENST00000711165	ENSG00000292348	1.0000
ENST00000711168	ENSG00000292345	1.0000
ENST00000711169	ENSG00000292345	1.0000
ENST00000711171	ENSG00000292345	1.0000
ENST00000711172	ENSG00000292345	1.0000
ENST00000711173	ENSG00000292345	1.0000
ENST00000711174	ENSG00000292344	1.0000
ENST00000711175	ENSG00000292344	1.0000
ENST00000711176	ENSG00000292344	1.0000
ENST00000711177	ENSG00000292344	1.0000
ENST00000711179	ENSG00000292344	1.0000
ENST00000711180	ENSG00000292344	1.0000
ENST00000711181	ENSG00000292344	1.0000
ENST00000711182	ENSG00000292344	1.0000
ENST00000711184	ENSG00000292344	1.0000
ENST00000711185	ENSG00000292343	1.0000
ENST00000711186	ENSG00000292343	1.0000
ENST00000711192	ENSG00000292339	1.0000
ENST00000711196	ENSG00000292339	1.0000
ENST00000711197	ENSG00000292339	1.0000
ENST00000711199	ENSG00000292338	1.0000
ENST00000711201	ENSG00000292338	1.0000
ENST00000711203	ENSG00000292338	1.0000
ENST00000711204	ENSG00000292338	1.0000
ENST00000711206	ENSG00000292336	1.0000
ENST00000711208	ENSG00000292336	1.0000
ENST00000711209	ENSG00000292336	1.0000
ENST00000711210	ENSG00000292336	1.0000
ENST00000711214	ENSG00000292334	1.0000
ENST00000711215	ENSG00000292333	1.0000
ENST00000711216	ENSG00000292333	1.0000
ENST00000711217	ENSG00000292332	1.0000
ENST00000711218	ENSG00000292332	1.0000
ENST00000711219	ENSG00000292332	1.0000
ENST00000711220	ENSG00000292357	1.0000
ENST00000711221	ENSG00000292357	1.0000
ENST00000711223	ENSG00000292357	1.0000
ENST00000711224	ENSG00000292357	1.0000
ENST00000711225	ENSG00000292357	1.0000
ENST00000711226	ENSG00000292357	1.0000
ENST00000711233	ENSG00000292358	1.0000
ENST00000711254	ENSG00000292363	1.0000
ENST00000711255	ENSG00000292363	1.0000
ENST00000711256	ENSG00000292363	1.0000
ENST00000711260	ENSG00000292366	1.0000
ENST00000711262	ENSG00000292366	1.0000
ENST00000711264	ENSG00000292366	1.0000
ENST00000711265	ENSG00000292366	1.0000
ENST00000711272	ENSG00000292372	1.0000
ENST00000711286	ENSG00000292373	1.0000
ENST00000713940	ENSG00000287839	0.5657
ENST00000713941	ENSG00000287839	0.5591
ENST00000715203	ENSG00000289731	0.5724
ENST00000718259	ENSG00000198223	1.0000
ENST00000718260	ENSG00000198223	1.0000
ENST00000718261	ENSG00000198223	1.0000
ENST00000718262	ENSG00000198223	1.0000
ENST00000850592	ENSG00000178605	1.0000
ENST00000850648	ENSG00000243627	1.0000
ENST00000850688	ENSG00000292357	1.0000
ENST00000850689	ENSG00000292357	1.0000
ENST00000850690	ENSG00000292357	1.0000
ENST00000850691	ENSG00000292357	1.0000
ENST00000850822	ENSG00000292358	1.0000
ENST00000850823	ENSG00000292373	1.0000
ENST00000850873	ENSG00000288859	1.0000
ENST00000850899	ENSG00000286019	0.6271
ENST00000850918	ENSG00000284209	1.0000
ENST00000850946	ENSG00000263001	0.5481
