# Transcripts with >= 50% unmappable exonic bases (k36.Unique.Mappability unique mappability)
# Input: k36.Unique.Mappability.bb
# GTF: gencode.v48.annotation.filtered_pc_withCDS.gtf
# Total transcripts scored: 111925
# Transcripts flagged for removal: 2247
# transcript_id	gene_id	frac_unmappable
ENST00000538258	ENSG00000229859	1.0000
ENST00000538382	ENSG00000157423	0.8524
ENST00000538568	ENSG00000157423	0.8057
ENST00000538627	ENSG00000198960	0.6172
ENST00000538926	ENSG00000108406	0.6640
ENST00000539143	ENSG00000003056	0.6092
ENST00000539247	ENSG00000198960	0.5628
ENST00000539447	ENSG00000157423	0.6751
ENST00000539604	ENSG00000243716	1.0000
ENST00000539903	ENSG00000155026	0.8688
ENST00000540220	ENSG00000158427	1.0000
ENST00000540248	ENSG00000188120	1.0000
ENST00000540574	ENSG00000111752	0.5614
ENST00000540872	ENSG00000172661	0.5882
ENST00000541030	ENSG00000242866	0.8194
ENST00000541083	ENSG00000177990	0.7114
ENST00000541154	ENSG00000243716	1.0000
ENST00000541601	ENSG00000157423	0.6243
ENST00000541662	ENSG00000170667	0.8958
ENST00000541664	ENSG00000243716	1.0000
ENST00000541674	ENSG00000185864	0.8879
ENST00000541793	ENSG00000157335	0.7715
ENST00000541810	ENSG00000214940	1.0000
ENST00000542133	ENSG00000185864	0.8286
ENST00000542346	ENSG00000111752	0.6998
ENST00000542518	ENSG00000243716	1.0000
ENST00000542644	ENSG00000155026	0.7833
ENST00000542739	ENSG00000215113	1.0000
ENST00000542817	ENSG00000169246	0.9478
ENST00000543125	ENSG00000229859	1.0000
ENST00000543392	ENSG00000185164	0.8884
ENST00000543407	ENSG00000243716	1.0000
ENST00000543505	ENSG00000229859	0.9312
ENST00000543654	ENSG00000185864	0.7271
ENST00000543741	ENSG00000157326	0.5634
ENST00000543756	ENSG00000013573	0.5285
ENST00000543772	ENSG00000100764	0.5839
ENST00000543801	ENSG00000183793	0.9928
ENST00000543824	ENSG00000111752	0.6491
ENST00000544193	ENSG00000003056	0.6000
ENST00000544308	ENSG00000243716	1.0000
ENST00000544357	ENSG00000229665	1.0000
ENST00000544693	ENSG00000185864	1.0000
ENST00000544708	ENSG00000289549	0.9079
ENST00000544899	ENSG00000229183	1.0000
ENST00000544916	ENSG00000111752	0.6764
ENST00000545050	ENSG00000214940	1.0000
ENST00000545114	ENSG00000233024	0.9961
ENST00000545230	ENSG00000157423	0.7310
ENST00000545375	ENSG00000243716	1.0000
ENST00000545683	ENSG00000203814	0.7508
ENST00000546257	ENSG00000157423	0.6943
ENST00000546297	ENSG00000157423	0.8141
ENST00000547014	ENSG00000173598	0.5877
ENST00000547235	ENSG00000169203	1.0000
ENST00000547722	ENSG00000187537	0.8616
ENST00000547848	ENSG00000187537	0.8380
ENST00000547889	ENSG00000222036	0.9356
ENST00000548662	ENSG00000173598	0.5490
ENST00000549733	ENSG00000169203	1.0000
ENST00000549992	ENSG00000173598	0.6643
ENST00000550367	ENSG00000123416	0.5581
ENST00000550665	ENSG00000169203	0.9789
ENST00000550690	ENSG00000169203	0.9689
ENST00000550708	ENSG00000257115	0.7615
ENST00000550983	ENSG00000196993	0.9501
ENST00000550994	ENSG00000135486	0.5451
ENST00000551448	ENSG00000169203	0.9769
ENST00000552123	ENSG00000169203	1.0000
ENST00000552140	ENSG00000224712	0.9601
ENST00000552966	ENSG00000222036	0.8794
ENST00000553023	ENSG00000139344	0.6749
ENST00000553201	ENSG00000254852	1.0000
ENST00000553310	ENSG00000170442	0.6566
ENST00000556246	ENSG00000258453	0.8281
ENST00000559975	ENSG00000157326	0.6237
ENST00000560142	ENSG00000213218	0.6449
ENST00000561509	ENSG00000205457	1.0000
ENST00000561736	ENSG00000172236	0.6274
ENST00000561801	ENSG00000140905	0.5285
ENST00000561889	ENSG00000157322	0.9791
ENST00000562106	ENSG00000168928	0.5575
ENST00000562196	ENSG00000260691	0.8840
ENST00000562295	ENSG00000261739	0.6221
ENST00000562312	ENSG00000185164	0.5806
ENST00000562377	ENSG00000206127	1.0000
ENST00000562387	ENSG00000168928	0.6054
ENST00000562729	ENSG00000166664	0.9599
ENST00000562783	ENSG00000178115	0.9157
ENST00000562923	ENSG00000157335	0.6830
ENST00000562937	ENSG00000198064	1.0000
ENST00000563025	ENSG00000205456	0.7530
ENST00000563027	ENSG00000188626	0.8059
ENST00000563102	ENSG00000183632	1.0000
ENST00000563139	ENSG00000184110	0.9612
ENST00000563237	ENSG00000260097	0.7705
ENST00000563241	ENSG00000198848	0.7269
ENST00000563257	ENSG00000158427	1.0000
ENST00000563322	ENSG00000261052	1.0000
ENST00000563564	ENSG00000261509	1.0000
ENST00000563638	ENSG00000261052	1.0000
ENST00000563944	ENSG00000213648	1.0000
ENST00000563995	ENSG00000132207	0.9660
ENST00000564219	ENSG00000198064	1.0000
ENST00000564243	ENSG00000184110	0.9721
ENST00000564386	ENSG00000140905	0.7138
ENST00000564502	ENSG00000198064	1.0000
ENST00000564991	ENSG00000185164	0.8884
ENST00000565211	ENSG00000260596	0.8327
ENST00000565290	ENSG00000213648	1.0000
ENST00000565417	ENSG00000261740	0.9774
ENST00000565533	ENSG00000121335	0.7800
ENST00000565568	ENSG00000198848	0.8589
ENST00000565622	ENSG00000183632	1.0000
ENST00000565655	ENSG00000103512	0.5000
ENST00000565806	ENSG00000157335	0.6873
ENST00000566501	ENSG00000184110	0.9744
ENST00000566659	ENSG00000140992	0.6231
ENST00000566740	ENSG00000261794	0.7754
ENST00000566866	ENSG00000184110	0.9732
ENST00000567137	ENSG00000205457	1.0000
ENST00000567248	ENSG00000181625	0.9500
ENST00000567436	ENSG00000169627	1.0000
ENST00000567462	ENSG00000069764	0.6201
ENST00000567724	ENSG00000261509	1.0000
ENST00000567767	ENSG00000168928	0.5536
ENST00000567831	ENSG00000185164	0.8294
ENST00000567927	ENSG00000179938	0.8547
ENST00000568053	ENSG00000198064	1.0000
ENST00000568426	ENSG00000184110	1.0000
ENST00000568461	ENSG00000157322	0.8273
ENST00000568556	ENSG00000261740	1.0000
ENST00000568584	ENSG00000261456	0.5198
ENST00000568624	ENSG00000237850	0.9503
ENST00000568866	ENSG00000261456	0.5055
ENST00000569051	ENSG00000185164	0.8413
ENST00000569052	ENSG00000261247	0.9416
ENST00000569055	ENSG00000260287	1.0000
ENST00000569241	ENSG00000260596	0.8247
ENST00000569282	ENSG00000169627	1.0000
ENST00000569347	ENSG00000157335	0.8168
ENST00000569420	ENSG00000183632	1.0000
ENST00000569485	ENSG00000261052	1.0000
ENST00000569544	ENSG00000213648	1.0000
ENST00000569577	ENSG00000158427	1.0000
ENST00000569622	ENSG00000261740	1.0000
ENST00000569631	ENSG00000205456	0.6475
ENST00000569659	ENSG00000232653	0.8370
ENST00000569690	ENSG00000184110	1.0000
ENST00000569719	ENSG00000205457	1.0000
ENST00000569741	ENSG00000261509	1.0000
ENST00000569885	ENSG00000140905	0.7032
ENST00000570263	ENSG00000260596	0.6406
ENST00000570346	ENSG00000103226	1.0000
ENST00000570550	ENSG00000185829	0.9796
ENST00000572033	ENSG00000103226	0.7804
ENST00000572793	ENSG00000266028	0.8193
ENST00000572991	ENSG00000228696	0.8763
ENST00000573035	ENSG00000263001	0.6286
ENST00000573185	ENSG00000185829	1.0000
ENST00000574324	ENSG00000189152	1.0000
ENST00000574571	ENSG00000159961	0.5518
ENST00000575068	ENSG00000073969	0.5737
ENST00000575125	ENSG00000262461	1.0000
ENST00000575225	ENSG00000103226	0.9259
ENST00000575728	ENSG00000091262	0.7115
ENST00000575751	ENSG00000262628	0.5772
ENST00000576168	ENSG00000257017	0.6073
ENST00000576178	ENSG00000264717	0.8431
ENST00000576460	ENSG00000103226	1.0000
ENST00000576589	ENSG00000103226	0.8243
ENST00000576629	ENSG00000238083	0.9014
ENST00000576739	ENSG00000120071	0.6267
ENST00000577103	ENSG00000091262	0.7031
ENST00000577213	ENSG00000189152	1.0000
ENST00000577372	ENSG00000221926	0.5661
ENST00000577412	ENSG00000266338	0.6952
ENST00000577691	ENSG00000171916	0.6215
ENST00000577813	ENSG00000265190	0.7754
ENST00000577856	ENSG00000263353	0.6553
ENST00000578049	ENSG00000265808	0.5678
ENST00000578051	ENSG00000067900	0.7038
ENST00000578186	ENSG00000270882	1.0000
ENST00000578189	ENSG00000286219	0.8566
ENST00000578481	ENSG00000170298	0.7722
ENST00000578563	ENSG00000171916	0.7297
ENST00000578576	ENSG00000153976	0.6533
ENST00000579103	ENSG00000189266	0.6842
ENST00000579512	ENSG00000270276	1.0000
ENST00000579734	ENSG00000266338	0.6244
ENST00000579773	ENSG00000171916	0.7108
ENST00000579793	ENSG00000264343	0.8751
ENST00000580110	ENSG00000221926	0.5034
ENST00000580259	ENSG00000187607	0.5522
ENST00000580464	ENSG00000176809	0.7233
ENST00000580596	ENSG00000214946	0.5105
ENST00000580674	ENSG00000171916	0.6290
ENST00000581138	ENSG00000279782	1.0000
ENST00000581164	ENSG00000271567	1.0000
ENST00000581545	ENSG00000171916	0.6589
ENST00000581897	ENSG00000266338	0.6968
ENST00000582333	ENSG00000171916	0.6325
ENST00000583020	ENSG00000154016	0.5322
ENST00000583031	ENSG00000187607	0.7239
ENST00000583322	ENSG00000171916	0.6467
ENST00000583448	ENSG00000265190	0.6413
ENST00000583540	ENSG00000189152	1.0000
ENST00000583866	ENSG00000271425	0.9321
ENST00000583874	ENSG00000265190	0.7871
ENST00000583911	ENSG00000265190	0.7620
ENST00000583965	ENSG00000241322	0.5569
ENST00000584068	ENSG00000270339	0.6789
ENST00000584306	ENSG00000176809	0.5866
ENST00000584486	ENSG00000263513	0.9148
ENST00000584703	ENSG00000170298	0.7413
ENST00000584788	ENSG00000176809	0.9422
ENST00000584793	ENSG00000266338	0.6839
ENST00000584811	ENSG00000175106	0.5500
ENST00000584941	ENSG00000171916	0.6178
ENST00000584982	ENSG00000264230	0.8491
ENST00000585156	ENSG00000178104	0.6687
ENST00000585245	ENSG00000288867	0.9079
ENST00000585281	ENSG00000265190	0.8005
ENST00000585993	ENSG00000176695	0.9738
ENST00000586722	ENSG00000166377	0.5897
ENST00000586844	ENSG00000154889	0.5284
ENST00000590661	ENSG00000129968	0.6061
ENST00000591247	ENSG00000161654	0.5729
ENST00000591656	ENSG00000267335	0.5127
ENST00000593349	ENSG00000267978	1.0000
ENST00000593495	ENSG00000286019	0.8646
ENST00000593606	ENSG00000268651	1.0000
ENST00000593662	ENSG00000275520	1.0000
ENST00000593751	ENSG00000179304	1.0000
ENST00000593873	ENSG00000268750	0.5036
ENST00000594117	ENSG00000268940	0.9062
ENST00000594239	ENSG00000269335	0.8327
ENST00000594310	ENSG00000185897	0.6734
ENST00000594565	ENSG00000268940	0.8870
ENST00000594744	ENSG00000267978	1.0000
ENST00000595065	ENSG00000267978	0.9228
ENST00000595228	ENSG00000268320	0.6092
ENST00000595235	ENSG00000269791	0.9867
ENST00000595290	ENSG00000268221	0.9650
ENST00000595412	ENSG00000269502	1.0000
ENST00000595583	ENSG00000268606	1.0000
ENST00000595689	ENSG00000268009	0.9868
ENST00000596389	ENSG00000269502	1.0000
ENST00000596480	ENSG00000268447	1.0000
ENST00000596498	ENSG00000268750	0.5631
ENST00000596535	ENSG00000268994	1.0000
ENST00000596733	ENSG00000268350	1.0000
ENST00000596998	ENSG00000268221	1.0000
ENST00000597070	ENSG00000268235	0.9199
ENST00000597214	ENSG00000126251	0.6734
ENST00000597510	ENSG00000269096	0.9349
ENST00000598031	ENSG00000268750	0.6650
ENST00000598087	ENSG00000269226	1.0000
ENST00000598543	ENSG00000268606	1.0000
ENST00000598716	ENSG00000269096	1.0000
ENST00000598963	ENSG00000268738	0.9644
ENST00000599035	ENSG00000205076	0.8319
ENST00000599405	ENSG00000269433	1.0000
ENST00000599522	ENSG00000154545	1.0000
ENST00000599837	ENSG00000268651	1.0000
ENST00000599845	ENSG00000268916	0.8791
ENST00000599962	ENSG00000234289	1.0000
ENST00000600449	ENSG00000269556	0.5934
ENST00000602102	ENSG00000267978	1.0000
ENST00000602195	ENSG00000269437	0.9871
ENST00000602548	ENSG00000223591	1.0000
ENST00000602680	ENSG00000185894	1.0000
ENST00000602732	ENSG00000183753	1.0000
ENST00000602770	ENSG00000183795	1.0000
ENST00000602967	ENSG00000228570	0.8512
ENST00000603271	ENSG00000268750	0.5259
ENST00000603767	ENSG00000257207	0.9622
ENST00000604395	ENSG00000269437	1.0000
ENST00000604569	ENSG00000270946	1.0000
ENST00000604604	ENSG00000133131	0.5738
ENST00000604790	ENSG00000269405	1.0000
ENST00000605791	ENSG00000271449	1.0000
ENST00000605881	ENSG00000223417	0.9778
ENST00000606293	ENSG00000197253	0.6052
ENST00000606567	ENSG00000204531	0.5348
ENST00000606877	ENSG00000270629	0.7372
ENST00000607204	ENSG00000181315	0.7781
ENST00000607355	ENSG00000288859	1.0000
ENST00000607367	ENSG00000272391	0.5835
ENST00000607379	ENSG00000196550	0.9385
ENST00000607663	ENSG00000172650	0.9175
ENST00000608079	ENSG00000228372	0.5357
ENST00000608621	ENSG00000285437	0.9853
ENST00000608703	ENSG00000204389	0.6162
ENST00000609421	ENSG00000173171	0.5889
ENST00000609879	ENSG00000273213	0.7404
ENST00000610300	ENSG00000269713	0.7454
ENST00000610350	ENSG00000274226	0.9928
ENST00000610405	ENSG00000179304	1.0000
ENST00000610495	ENSG00000288722	0.9180
ENST00000610580	ENSG00000274808	0.9530
ENST00000610598	ENSG00000273696	1.0000
ENST00000610609	ENSG00000179304	1.0000
ENST00000610625	ENSG00000268350	0.9635
ENST00000610657	ENSG00000278662	0.7152
ENST00000610660	ENSG00000233816	0.7012
ENST00000610938	ENSG00000278057	1.0000
ENST00000610991	ENSG00000136488	0.7879
ENST00000611003	ENSG00000275520	1.0000
ENST00000611071	ENSG00000269335	0.7874
ENST00000611119	ENSG00000269556	0.6059
ENST00000611176	ENSG00000269335	0.8138
ENST00000611196	ENSG00000197253	0.6785
ENST00000611217	ENSG00000278522	0.7409
ENST00000611257	ENSG00000274808	0.7453
ENST00000611287	ENSG00000273136	0.7841
ENST00000611321	ENSG00000275034	1.0000
ENST00000611324	ENSG00000099290	0.5660
ENST00000611426	ENSG00000196873	0.9493
ENST00000611428	ENSG00000002586	1.0000
ENST00000611438	ENSG00000278085	1.0000
ENST00000611557	ENSG00000268606	1.0000
ENST00000611641	ENSG00000237378	0.8273
ENST00000611655	ENSG00000264230	0.8605
ENST00000611660	ENSG00000278085	1.0000
ENST00000611661	ENSG00000268350	0.9056
ENST00000611668	ENSG00000269586	0.5851
ENST00000611674	ENSG00000268606	1.0000
ENST00000611702	ENSG00000273136	0.7813
ENST00000611826	ENSG00000270629	0.9246
ENST00000611843	ENSG00000265190	0.7948
ENST00000611927	ENSG00000273542	0.7674
ENST00000611931	ENSG00000271383	0.8386
ENST00000611936	ENSG00000180509	0.7598
ENST00000612022	ENSG00000269556	0.7640
ENST00000612045	ENSG00000172785	0.6994
ENST00000612050	ENSG00000196873	1.0000
ENST00000612051	ENSG00000269335	0.8332
ENST00000612061	ENSG00000270276	1.0000
ENST00000612083	ENSG00000268350	0.9839
ENST00000612142	ENSG00000197253	0.6139
ENST00000612188	ENSG00000179304	1.0000
ENST00000612199	ENSG00000196369	0.9204
ENST00000612377	ENSG00000286014	1.0000
ENST00000612490	ENSG00000268447	1.0000
ENST00000612520	ENSG00000271425	0.8144
ENST00000612601	ENSG00000278522	0.7195
ENST00000612632	ENSG00000204174	0.8833
ENST00000612727	ENSG00000274512	0.9678
ENST00000612828	ENSG00000154529	0.8813
ENST00000612846	ENSG00000268350	1.0000
ENST00000612867	ENSG00000274349	0.6236
ENST00000612878	ENSG00000278289	1.0000
ENST00000612881	ENSG00000271383	0.8162
ENST00000612907	ENSG00000271449	1.0000
ENST00000612915	ENSG00000268350	0.9740
ENST00000612958	ENSG00000274274	0.9037
ENST00000612978	ENSG00000278558	0.8876
ENST00000613157	ENSG00000196427	0.9091
ENST00000613306	ENSG00000264717	0.8833
ENST00000613352	ENSG00000278646	1.0000
ENST00000613355	ENSG00000172785	0.6964
ENST00000613412	ENSG00000270882	1.0000
ENST00000613508	ENSG00000172785	0.7778
ENST00000613531	ENSG00000263956	0.8106
ENST00000613577	ENSG00000278558	0.8599
ENST00000613595	ENSG00000269713	0.7614
ENST00000613703	ENSG00000264230	0.8250
ENST00000613716	ENSG00000215126	0.7973
ENST00000613718	ENSG00000213218	0.6246
ENST00000613995	ENSG00000178104	0.9315
ENST00000614015	ENSG00000263956	0.7657
ENST00000614055	ENSG00000273976	0.9733
ENST00000614064	ENSG00000174428	0.6283
ENST00000614127	ENSG00000170074	0.7436
ENST00000614197	ENSG00000185864	0.9030
ENST00000614240	ENSG00000205571	0.9502
ENST00000614272	ENSG00000270882	1.0000
ENST00000614300	ENSG00000189339	0.7384
ENST00000614386	ENSG00000196275	0.7318
ENST00000614506	ENSG00000263956	0.7665
ENST00000614722	ENSG00000274102	0.6780
ENST00000614785	ENSG00000266338	0.6926
ENST00000614839	ENSG00000229571	0.9726
ENST00000614894	ENSG00000229665	1.0000
ENST00000614927	ENSG00000254206	0.8026
ENST00000614986	ENSG00000263001	0.6467
ENST00000614999	ENSG00000270629	0.9289
ENST00000615061	ENSG00000196873	1.0000
ENST00000615063	ENSG00000269502	1.0000
ENST00000615092	ENSG00000268350	0.9204
ENST00000615186	ENSG00000269335	0.9421
ENST00000615281	ENSG00000263956	0.7139
ENST00000615331	ENSG00000272391	0.5667
ENST00000615342	ENSG00000136698	0.8732
ENST00000615421	ENSG00000269713	0.7440
ENST00000615430	ENSG00000157322	0.8433
ENST00000615850	ENSG00000183795	1.0000
ENST00000615853	ENSG00000277745	1.0000
ENST00000615874	ENSG00000269335	0.7863
ENST00000615923	ENSG00000277758	0.8330
ENST00000616006	ENSG00000274808	0.9086
ENST00000616101	ENSG00000274419	1.0000
ENST00000616120	ENSG00000270629	0.9347
ENST00000616166	ENSG00000260596	1.0000
ENST00000616191	ENSG00000268447	0.9263
ENST00000616206	ENSG00000178104	0.9199
ENST00000616419	ENSG00000179304	1.0000
ENST00000616550	ENSG00000196873	1.0000
ENST00000616671	ENSG00000274933	0.9359
ENST00000616763	ENSG00000188234	0.8990
ENST00000616847	ENSG00000222036	0.9089
ENST00000616944	ENSG00000172785	0.6893
ENST00000617203	ENSG00000228836	1.0000
ENST00000617207	ENSG00000269335	0.8415
ENST00000617224	ENSG00000276430	1.0000
ENST00000617225	ENSG00000278057	0.9393
ENST00000617422	ENSG00000154529	0.7203
ENST00000617454	ENSG00000178104	0.9467
ENST00000617505	ENSG00000268606	1.0000
ENST00000617678	ENSG00000274512	0.9453
ENST00000617705	ENSG00000278848	1.0000
ENST00000617807	ENSG00000277058	0.9362
ENST00000617846	ENSG00000268606	1.0000
ENST00000617913	ENSG00000273136	0.7627
ENST00000617931	ENSG00000268043	0.7203
ENST00000617970	ENSG00000268350	1.0000
ENST00000617981	ENSG00000269586	0.5502
ENST00000618061	ENSG00000172785	0.6572
ENST00000618193	ENSG00000270882	1.0000
ENST00000618217	ENSG00000196873	1.0000
ENST00000618231	ENSG00000176695	0.9729
ENST00000618302	ENSG00000284800	0.9799
ENST00000618348	ENSG00000197978	0.6906
ENST00000618416	ENSG00000184616	0.8104
ENST00000618455	ENSG00000273756	1.0000
ENST00000618462	ENSG00000178104	0.6761
ENST00000618504	ENSG00000178104	1.0000
ENST00000618538	ENSG00000265808	0.6691
ENST00000618574	ENSG00000185894	1.0000
ENST00000618601	ENSG00000268350	1.0000
ENST00000618620	ENSG00000274933	0.9332
ENST00000618670	ENSG00000269335	0.8004
ENST00000618881	ENSG00000284800	0.9731
ENST00000618957	ENSG00000157335	0.8370
ENST00000619050	ENSG00000152093	0.8726
ENST00000619063	ENSG00000260691	0.8462
ENST00000619138	ENSG00000154529	0.7695
ENST00000619142	ENSG00000174428	0.8830
ENST00000619157	ENSG00000172785	0.6585
ENST00000619162	ENSG00000264230	0.8648
ENST00000619167	ENSG00000276040	0.9569
ENST00000619213	ENSG00000277322	0.8029
ENST00000619346	ENSG00000179304	1.0000
ENST00000619373	ENSG00000268350	1.0000
ENST00000619376	ENSG00000188610	0.7679
ENST00000619423	ENSG00000270629	0.9335
ENST00000619518	ENSG00000268350	1.0000
ENST00000619586	ENSG00000268350	1.0000
ENST00000619661	ENSG00000229571	1.0000
ENST00000619678	ENSG00000196369	0.9294
ENST00000619869	ENSG00000272398	0.5477
ENST00000619890	ENSG00000269791	0.9844
ENST00000619903	ENSG00000278057	0.9496
ENST00000619918	ENSG00000275793	0.8701
ENST00000619922	ENSG00000239810	0.5127
ENST00000619925	ENSG00000274349	0.6724
ENST00000619941	ENSG00000269335	0.7867
ENST00000619981	ENSG00000178104	1.0000
ENST00000619998	ENSG00000274252	0.9163
ENST00000620016	ENSG00000274183	0.8807
ENST00000620047	ENSG00000196262	0.6906
ENST00000620207	ENSG00000152093	0.8629
ENST00000620210	ENSG00000275954	0.9279
ENST00000620215	ENSG00000274611	1.0000
ENST00000620247	ENSG00000273513	1.0000
ENST00000620307	ENSG00000269226	0.9545
ENST00000620320	ENSG00000268009	0.9853
ENST00000620405	ENSG00000272398	0.5290
ENST00000620605	ENSG00000178104	0.9842
ENST00000620612	ENSG00000273136	0.7616
ENST00000620630	ENSG00000182583	0.8141
ENST00000620631	ENSG00000263001	0.8882
ENST00000620654	ENSG00000278289	0.9540
ENST00000620691	ENSG00000227717	0.9706
ENST00000620704	ENSG00000270946	1.0000
ENST00000620710	ENSG00000268606	1.0000
ENST00000620776	ENSG00000215126	0.7566
ENST00000620804	ENSG00000274600	0.9878
ENST00000620879	ENSG00000263001	0.6560
ENST00000620885	ENSG00000273696	1.0000
ENST00000621034	ENSG00000274933	0.9402
ENST00000621066	ENSG00000270629	0.9477
ENST00000621070	ENSG00000270629	0.9171
ENST00000621074	ENSG00000269713	0.7704
ENST00000621093	ENSG00000285437	0.9838
ENST00000621197	ENSG00000278662	0.7284
ENST00000621364	ENSG00000185164	0.8929
ENST00000621371	ENSG00000178104	0.8181
ENST00000621396	ENSG00000196873	0.9713
ENST00000621410	ENSG00000274349	0.6123
ENST00000621474	ENSG00000196873	1.0000
ENST00000621519	ENSG00000182330	0.8229
ENST00000621520	ENSG00000270276	1.0000
ENST00000621561	ENSG00000206140	0.7944
ENST00000621582	ENSG00000196369	0.9074
ENST00000621587	ENSG00000278599	0.9289
ENST00000621601	ENSG00000180509	0.8256
ENST00000621622	ENSG00000243716	0.9614
ENST00000621645	ENSG00000269713	0.7209
ENST00000621673	ENSG00000136698	0.8636
ENST00000621682	ENSG00000185176	0.5880
ENST00000621734	ENSG00000263001	0.6432
ENST00000621744	ENSG00000286185	0.9309
ENST00000621907	ENSG00000275113	1.0000
ENST00000622180	ENSG00000274349	0.6667
ENST00000622197	ENSG00000268350	1.0000
ENST00000622206	ENSG00000278299	0.9667
ENST00000622306	ENSG00000185164	0.9008
ENST00000622323	ENSG00000268350	0.9811
ENST00000622339	ENSG00000187733	0.9950
ENST00000622421	ENSG00000270601	0.8296
ENST00000622447	ENSG00000268350	1.0000
ENST00000622479	ENSG00000181315	0.7497
ENST00000622488	ENSG00000185829	0.8511
ENST00000622588	ENSG00000273514	0.9239
ENST00000622698	ENSG00000099715	0.5311
ENST00000622727	ENSG00000269502	1.0000
ENST00000622732	ENSG00000268350	0.9738
ENST00000622749	ENSG00000277150	1.0000
ENST00000622755	ENSG00000196873	1.0000
ENST00000622767	ENSG00000187537	0.8547
ENST00000622769	ENSG00000264230	0.8238
ENST00000622861	ENSG00000277758	0.8865
ENST00000622895	ENSG00000277865	0.8584
ENST00000622971	ENSG00000268235	0.9204
ENST00000623042	ENSG00000278848	1.0000
ENST00000623253	ENSG00000002586	1.0000
ENST00000623400	ENSG00000172661	0.5836
ENST00000623438	ENSG00000268606	1.0000
ENST00000623441	ENSG00000279408	0.7884
ENST00000623491	ENSG00000275034	1.0000
ENST00000623662	ENSG00000277758	0.8558
ENST00000623782	ENSG00000268350	0.9135
ENST00000623787	ENSG00000233802	0.9800
ENST00000623806	ENSG00000268606	1.0000
ENST00000623912	ENSG00000268235	0.8927
ENST00000624207	ENSG00000280267	0.9832
ENST00000624267	ENSG00000278522	0.8095
ENST00000624297	ENSG00000279804	0.5393
ENST00000624419	ENSG00000286106	0.5323
ENST00000624481	ENSG00000002586	1.0000
ENST00000624513	ENSG00000113205	0.7531
ENST00000624994	ENSG00000112852	0.9198
ENST00000625019	ENSG00000279169	0.8803
ENST00000625065	ENSG00000170092	0.5818
ENST00000625106	ENSG00000269405	0.9863
ENST00000625245	ENSG00000172062	1.0000
ENST00000625377	ENSG00000289346	0.7370
ENST00000625836	ENSG00000154978	0.6179
ENST00000626191	ENSG00000188219	0.6877
ENST00000626257	ENSG00000146574	0.7078
ENST00000626814	ENSG00000223572	0.9776
ENST00000626847	ENSG00000205571	0.9514
ENST00000626918	ENSG00000248333	0.5189
ENST00000627381	ENSG00000237289	0.9777
ENST00000627934	ENSG00000196313	0.5683
ENST00000628318	ENSG00000051596	0.6540
ENST00000628444	ENSG00000280709	0.8119
ENST00000628696	ENSG00000205571	1.0000
ENST00000628813	ENSG00000122674	0.8345
ENST00000629289	ENSG00000248333	0.5249
ENST00000629312	ENSG00000248333	0.5104
ENST00000630868	ENSG00000241322	0.5416
ENST00000631234	ENSG00000196834	0.8311
ENST00000631420	ENSG00000256977	1.0000
ENST00000632547	ENSG00000185040	0.6099
ENST00000632727	ENSG00000213934	0.7805
ENST00000632758	ENSG00000256671	1.0000
ENST00000632897	ENSG00000256671	1.0000
ENST00000633306	ENSG00000185040	0.6852
ENST00000634648	ENSG00000283093	1.0000
ENST00000634662	ENSG00000205916	1.0000
ENST00000634759	ENSG00000099984	0.8590
ENST00000635883	ENSG00000175344	0.9899
ENST00000635884	ENSG00000175344	0.7200
ENST00000636267	ENSG00000283594	0.9719
ENST00000636271	ENSG00000175344	0.7128
ENST00000636532	ENSG00000283594	0.9978
ENST00000636603	ENSG00000175344	0.6690
ENST00000636699	ENSG00000283378	0.9595
ENST00000636941	ENSG00000283528	1.0000
ENST00000636986	ENSG00000196589	0.7277
ENST00000637033	ENSG00000175344	0.7781
ENST00000637183	ENSG00000175344	0.7703
ENST00000637348	ENSG00000175344	0.6910
ENST00000637350	ENSG00000175344	0.5841
ENST00000637378	ENSG00000261832	0.6520
ENST00000637519	ENSG00000175344	0.7015
ENST00000638081	ENSG00000175344	0.6604
ENST00000638106	ENSG00000175344	0.5470
ENST00000638162	ENSG00000284337	0.9725
ENST00000638166	ENSG00000283873	0.9846
ENST00000638228	ENSG00000284209	0.9784
ENST00000638240	ENSG00000283809	0.5309
ENST00000638408	ENSG00000284283	0.8827
ENST00000638454	ENSG00000279169	0.8783
ENST00000638483	ENSG00000284234	1.0000
ENST00000638668	ENSG00000284439	0.7655
ENST00000638741	ENSG00000268902	0.9614
ENST00000638835	ENSG00000268916	0.8714
ENST00000638842	ENSG00000284356	1.0000
ENST00000639028	ENSG00000236362	1.0000
ENST00000639059	ENSG00000285472	0.7743
ENST00000639584	ENSG00000284018	0.8553
ENST00000639673	ENSG00000144010	0.7794
ENST00000639969	ENSG00000283988	0.9146
ENST00000640033	ENSG00000233803	1.0000
ENST00000640150	ENSG00000140905	0.7405
ENST00000640302	ENSG00000284546	0.6251
ENST00000640558	ENSG00000284042	0.8827
ENST00000640669	ENSG00000284337	0.9763
ENST00000640702	ENSG00000268902	0.9584
ENST00000640803	ENSG00000283967	0.7655
ENST00000640805	ENSG00000284306	0.7026
ENST00000640846	ENSG00000284465	1.0000
ENST00000641044	ENSG00000221970	0.8169
ENST00000641069	ENSG00000182783	0.8980
ENST00000641268	ENSG00000177151	0.8316
